"project","class","avg_ccn","sum_string_args","sum_number_args"
"Math","org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest$Anonymous1",2,0,1
"Math","org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest$Anonymous2",1,0,5
"Math","org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest$Anonymous3",1.5,0,2
"Math","org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest$Anonymous4",1,0,1
"Math","org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest$KeplerHandler",1.66666666666667,0,2
"Math","org.apache.commons.math3.ode.nonstiff.LutherStepInterpolator",3,0,2
"Math","org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegrator",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegratorTest",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.MidpointFieldStepInterpolator",1.66666666666667,0,0
"Math","org.apache.commons.math3.ode.nonstiff.MidpointFieldStepInterpolatorTest",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.MidpointIntegrator",1,0,1
"Math","org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest$Anonymous1",1.5,0,2
"Math","org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest$Anonymous2",1,0,1
"Math","org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolator",3,0,2
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegrator",4.6,1,2
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest",2.47058823529412,3,22
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$Anonymous1",1.5,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$Anonymous3",1.5,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$Anonymous4",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$Anonymous5",2,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$KeplerHandler",1.66666666666667,0,2
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldIntegratorAbstractTest$SinCos",1,0,2
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldStepInterpolator",1.42857142857143,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldStepInterpolatorAbstractTest",4,0,9
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldStepInterpolatorAbstractTest$Anonymous1",2,0,2
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaFieldStepInterpolatorAbstractTest$SinCos",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaIntegrator",7.66666666666667,1,4
"Math","org.apache.commons.math3.ode.nonstiff.RungeKuttaStepInterpolator",4.75,0,0
"Math","org.apache.commons.math3.ode.nonstiff.StepFieldProblem",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.StepProblem",1,0,10
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegrator",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegratorTest",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldStepInterpolator",1.66666666666667,0,0
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldStepInterpolatorTest",1,0,0
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegrator",1,0,1
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest$Anonymous1",1.5,0,2
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest$Anonymous2",1,0,1
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest$KeplerHandler",1.66666666666667,0,2
"Math","org.apache.commons.math3.ode.nonstiff.ThreeEighthesStepInterpolator",3,0,2
"Math","org.apache.commons.math3.ode.ODEIntegrator",1,0,7
"Math","org.apache.commons.math3.ode.ParameterConfiguration",1,1,2
"Math","org.apache.commons.math3.ode.Parameterizable",1,1,0
"Math","org.apache.commons.math3.ode.ParameterizedODE",1,2,1
"Math","org.apache.commons.math3.ode.ParameterizedWrapper",1.2,3,2
"Math","org.apache.commons.math3.ode.ParameterJacobianProvider",1,1,1
"Math","org.apache.commons.math3.ode.ParameterJacobianWrapper",2.33333333333333,2,1
"Math","org.apache.commons.math3.ode.sampling.AbstractFieldStepInterpolator",1,0,0
"Math","org.apache.commons.math3.ode.sampling.AbstractStepInterpolator",2,0,9
"Math","org.apache.commons.math3.ode.sampling.DummyFieldStepInterpolator",1,0,0
"Math","org.apache.commons.math3.ode.sampling.DummyStepHandler",1,0,2
"Math","org.apache.commons.math3.ode.sampling.DummyStepInterpolator",2,0,2
"Math","org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest$BadStepInterpolator",1,0,0
"Math","org.apache.commons.math3.ode.sampling.FieldFixedStepHandler",1,0,0
"Math","org.apache.commons.math3.ode.sampling.FieldStepHandler",1,0,0
"Math","org.apache.commons.math3.ode.sampling.FieldStepInterpolator",1,0,0
"Math","org.apache.commons.math3.ode.sampling.FieldStepNormalizer",2.375,0,4
"Math","org.apache.commons.math3.ode.sampling.FixedStepHandler",1,0,3
"Math","org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator",3.71428571428571,0,5
"Math","org.apache.commons.math3.ode.sampling.StepHandler",1,0,2
"Math","org.apache.commons.math3.ode.sampling.StepInterpolator",1,0,3
"Math","org.apache.commons.math3.ode.sampling.StepInterpolatorTestUtils",1,0,3
"Math","org.apache.commons.math3.ode.sampling.StepInterpolatorTestUtils$Anonymous1",2,0,2
"Math","org.apache.commons.math3.ode.sampling.StepInterpolatorTestUtils$Anonymous2",2,0,0
"Math","org.apache.commons.math3.ode.sampling.StepNormalizer",2.22222222222222,0,8
"Math","org.apache.commons.math3.ode.sampling.StepNormalizerBounds",1,0,0
"Math","org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase",1.6,0,6
"Math","org.apache.commons.math3.ode.sampling.StepNormalizerTest",1.5,0,2
"Math","org.apache.commons.math3.ode.sampling.StepNormalizerTest$Anonymous1",2,0,3
"Math","org.apache.commons.math3.ode.sampling.StepNormalizerTest$Anonymous2",1.5,0,3
"Math","org.apache.commons.math3.ode.SecondaryEquations",1,0,1
"Math","org.apache.commons.math3.ode.SecondOrderDifferentialEquations",1,0,1
"Math","org.apache.commons.math3.ode.SecondOrderIntegrator",1,0,2
"Math","org.apache.commons.math3.ode.TestFieldProblem1",1.66666666666667,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem2",1.66666666666667,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem3",1.5,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem4",1.33333333333333,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem4$Bounce",1,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem4$Stop",1,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem5",1,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblem6",1.66666666666667,0,0
"Math","org.apache.commons.math3.ode.TestFieldProblemAbstract",1.1,0,1
"Math","org.apache.commons.math3.ode.TestFieldProblemHandler",3.33333333333333,0,0
"Math","org.apache.commons.math3.ode.TestProblem1",2,0,2
"Math","org.apache.commons.math3.ode.TestProblem2",2,0,2
"Math","org.apache.commons.math3.ode.TestProblem3",1.66666666666667,0,3
"Math","org.apache.commons.math3.ode.TestProblem4",1.5,0,2
"Math","org.apache.commons.math3.ode.TestProblem4$Bounce",1,0,5
"Math","org.apache.commons.math3.ode.TestProblem4$Stop",1,0,5
"Math","org.apache.commons.math3.ode.TestProblem6",2,0,2
"Math","org.apache.commons.math3.ode.TestProblemAbstract",1,0,5
"Math","org.apache.commons.math3.ode.TestProblemHandler",3.33333333333333,0,2
"Math","org.apache.commons.math3.ode.UnknownParameterException",1,1,0
"Math","org.apache.commons.math3.optim.AbstractConvergenceChecker",1,0,3
"Math","org.apache.commons.math3.optim.AbstractOptimizationProblem",1,0,2
"Math","org.apache.commons.math3.optim.AbstractOptimizationProblem$MaxEvalCallback",1,0,1
"Math","org.apache.commons.math3.optim.AbstractOptimizationProblem$MaxIterCallback",1,0,1
"Math","org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer",1.33333333333333,0,1
"Math","org.apache.commons.math3.optim.BaseMultivariateOptimizer",2,0,0
"Math","org.apache.commons.math3.optim.BaseOptimizer",1.75,0,2
"Math","org.apache.commons.math3.optim.BaseOptimizer$MaxEvalCallback",1,0,1
"Math","org.apache.commons.math3.optim.BaseOptimizer$MaxIterCallback",1,0,1
"Math","org.apache.commons.math3.optim.ConvergenceChecker",1,0,1
"Math","org.apache.commons.math3.optim.InitialGuess",1,0,0
"Math","org.apache.commons.math3.optim.linear.LinearConstraint",1.42857142857143,0,6
"Math","org.apache.commons.math3.optim.linear.LinearConstraintSet",1.5,0,0
"Math","org.apache.commons.math3.optim.linear.LinearObjectiveFunction",1.28571428571429,0,2
"Math","org.apache.commons.math3.optim.linear.LinearOptimizer",3,0,0
"Math","org.apache.commons.math3.optim.linear.NonNegativeConstraint",1,0,0
"Math","org.apache.commons.math3.optim.linear.Relationship",1,1,0
"Math","org.apache.commons.math3.optim.linear.SimplexSolver",3.6,0,8
"Math","org.apache.commons.math3.optim.linear.SimplexSolverTest",7.5,1,2
"Math","org.apache.commons.math3.optim.linear.SimplexTableau",2.57142857142857,0,20
"Math","org.apache.commons.math3.optim.linear.SimplexTableauTest",3,0,0
"Math","org.apache.commons.math3.optim.linear.SolutionCallback",1,0,0
"Math","org.apache.commons.math3.optim.MaxEval",2,0,1
"Math","org.apache.commons.math3.optim.MaxIter",2,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.CircleScalar",1.5,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.CircleScalar$Anonymous1",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.CircleScalar$Anonymous2",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer",1,0,6
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$BracketingStep",1,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$IdentityPreconditioner",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest$LinearProblem",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest$LinearProblem$Anonymous2",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest$LinearProblem$Anonymous3",3,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.gradient.Preconditioner",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.GradientMultivariateOptimizer",1.5,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.LeastSquaresConverter",3.25,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.LineSearch",1,0,3
"Math","org.apache.commons.math3.optim.nonlinear.scalar.LineSearch$Anonymous1",2,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer",1,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer$Anonymous1",5,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest$Rosenbrock",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter",3.25,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$LowerBoundMapper",1,0,3
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$LowerUpperBoundMapper",1,0,4
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$Mapper",1,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$NoBoundsMapper",1,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$UpperBoundMapper",1,0,3
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest$BiQuadratic",3,0,6
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapter",6,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest$BiQuadratic",3,0,6
"Math","org.apache.commons.math3.optim.nonlinear.scalar.MultivariateOptimizer",1.75,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex",3.25,0,7
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer",30.1818181818182,0,12
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest",2,1,12
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Ackley",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Basis",6,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Cigar",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$CigTab",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$DiffPow",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Elli",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$ElliRotated",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$MinusElli",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Rastrigin",2.5,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Rosen",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Sphere",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$SsDiffPow",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$Tablet",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest$TwoAxes",2,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer",3.05882352941176,0,23
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$DoubleIndex",1.66666666666667,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction",3.75,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$PopulationSize",2,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$Sigma",3,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$ValuePenaltyPair",1,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest",2.66666666666667,0,11
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Ackley",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Basis",6,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Cigar",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$CigTab",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$DiffPow",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Elli",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$ElliRotated",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$MinusElli",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Rastrigin",2.5,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Rosen",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Sphere",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$SsDiffPow",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$Tablet",1.5,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest$TwoAxes",2,0,1
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex",1.4,0,15
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.NelderMeadSimplex",2.77777777777778,0,22
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer",1.6,0,13
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest",2.5,0,5
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest$Anonymous3",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest$Anonymous4",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer",1.5,0,2
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$Anonymous2",2,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest$FourExtrema",3,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest$Gaussian2D",1,0,3
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$Anonymous3",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$FourExtrema",3,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$Powell",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest$Rosenbrock",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunction",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunctionGradient",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer",1.7,0,3
"Math","org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest",2,0,2
"Math","org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest$Anonymous1",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest$Anonymous2",1,0,0
"Math","org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizerAbstractTest$LinearProblem",1,0,0
